index_code,date,open,close,low,high,volume,money,change
sh000007,2006-12-26,3677.46,3622.68,3587.48,3688.05,1269371700.0,6859513788.0,-0.0130445928867
sh000007,2006-12-25,3640.01,3670.56,3633.59,3710.33,1464774500.0,8000145886.0,0.00597959024267
sh000007,2006-12-22,3718.37,3648.75,3627.77,3734.18,1813030000.0,10737608778.0,-0.00575687653411
sh000007,2006-12-21,3705.02,3669.87,3656.18,3743.12,1474422000.0,8465449722.0,-0.00827886333444
sh000007,2006-12-20,3668.12,3700.51,3625.05,3701.44,1308628400.0,7839553226.0,0.0260645622106
sh000007,2006-12-19,3599.3,3606.51,3512.24,3618.76,1762260800.0,9478961469.0,0.00838779289402
sh000007,2006-12-18,3558.14,3576.51,3528.83,3580.37,1523653100.0,8268485078.0,0.00929230024221
sh000007,2006-12-15,3531.89,3543.58,3502.41,3551.65,1113853300.0,6221324279.0,0.0070733710557
sh000007,2006-12-14,3473.41,3518.69,3445.49,3522.27,1044788500.0,5592119119.0,0.013685528141
sh000007,2006-12-13,3492.14,3471.19,3413.29,3503.21,1141670400.0,5861421743.0,-0.00511545749209
sh000007,2006-12-12,3502.47,3489.03,3410.54,3552.65,1419512400.0,7438209447.0,-0.000768103926008
sh000007,2006-12-11,3286.06,3491.72,3286.06,3495.91,1271134200.0,6515605909.0,0.0501711178769
sh000007,2006-12-08,3460.69,3324.9,3315.49,3481.96,1810298000.0,9237759936.0,-0.0583095118669
sh000007,2006-12-07,3485.75,3530.78,3471.87,3691.7,2547218700.0,13291609832.0,0.0125447550713
sh000007,2006-12-06,3453.15,3487.04,3346.79,3531.7,2427562100.0,12266589338.0,0.0144582855856
sh000007,2006-12-05,3409.18,3437.34,3409.18,3479.69,1745008700.0,9063387355.0,0.0163949695599
sh000007,2006-12-04,3245.89,3381.89,3245.89,3382.83,1768925200.0,8727267261.0,0.043585123588
sh000007,2006-12-01,3198.45,3240.65,3191.67,3253.07,1259251300.0,6723866188.0,0.0145518423275
sh000007,2006-11-30,3118.14,3194.17,3111.63,3195.88,1320598800.0,6447582463.0,0.0261793863676
sh000007,2006-11-29,3064.53,3112.68,3031.56,3121.92,926595600.0,4321425763.0,0.00335755007153
sh000007,2006-11-28,3136.86,3102.26,3076.31,3142.01,1013396700.0,4543770761.0,-0.0107261141785
sh000007,2006-11-27,3108.96,3135.9,3086.03,3137.49,966462900.0,4578559590.0,0.00794392358148
sh000007,2006-11-24,3092.49,3111.18,3059.46,3116.67,1294894100.0,5701685556.0,0.00297004806623
sh000007,2006-11-23,3081.45,3101.97,3053.4,3115.0,1379242900.0,5949104398.0,0.00696409076788
sh000007,2006-11-22,3037.92,3080.52,3021.4,3114.54,1470458900.0,6876923342.0,0.0112133935714
sh000007,2006-11-21,3015.4,3046.36,2960.89,3047.47,1083569500.0,5039674880.0,0.00960336450828
sh000007,2006-11-20,2973.73,3017.38,2962.32,3018.33,1354768900.0,5961515744.0,0.0200209252051
