index_code,date,open,close,low,high,volume,money,change
sh000002,2017-05-24,3191.56,3208.9,3165.11,3209.67,13958326100.0,1.5251754e+11,0.000695425472531
sh000002,2017-05-23,3214.3,3206.67,3194.9,3229.91,17802328800.0,1.9488841e+11,-0.00441801980813
sh000002,2017-05-22,3232.85,3220.9,3207.75,3250.46,15350595600.0,1.7022581e+11,-0.00481387186079
sh000002,2017-05-19,3232.37,3236.48,3226.67,3241.57,12952552800.0,1.5009363e+11,0.000157603438845
sh000002,2017-05-18,3227.77,3235.97,3223.2,3249.94,14847704300.0,1.6805376e+11,-0.0046140075116
sh000002,2017-05-17,3254.53,3250.97,3247.67,3266.84,16844420400.0,1.9440186e+11,-0.0027577025485
sh000002,2017-05-16,3228.47,3259.96,3205.07,3260.54,17348762500.0,1.931004e+11,0.00734194425561
sh000002,2017-05-15,3231.68,3236.2,3231.68,3245.27,13551961300.0,1.5817564e+11,0.00218944421562
sh000002,2017-05-12,3198.22,3229.13,3195.86,3236.43,15947997200.0,1.7497269e+11,0.00722088097867
sh000002,2017-05-11,3180.03,3205.98,3158.88,3208.18,19102662100.0,1.9740206e+11,0.00286534743902
sh000002,2017-05-10,3223.41,3196.82,3195.58,3236.68,16056682600.0,1.8148063e+11,-0.0090083946086
sh000002,2017-05-09,3209.45,3225.88,3200.78,3229.77,13478715400.0,1.5262557e+11,0.000620370485254
sh000002,2017-05-08,3235.78,3223.88,3212.37,3239.36,18020298200.0,1.9796804e+11,-0.00785375761679
sh000002,2017-05-05,3261.56,3249.4,3237.85,3264.57,17576195000.0,1.9998222e+11,-0.00775316890549
sh000002,2017-05-04,3274.54,3274.79,3258.04,3292.05,17777049200.0,2.0003488e+11,-0.00255848732483
sh000002,2017-05-03,3286.33,3283.19,3271.03,3296.8,16355055500.0,1.900945e+11,-0.00267618469016
sh000002,2017-05-02,3295.65,3292.0,3284.45,3303.59,15399593800.0,1.7623276e+11,-0.00346305669242
sh000002,2017-04-28,3292.22,3303.44,3284.46,3303.51,16265900400.0,1.8301393e+11,0.000796774125139
sh000002,2017-04-27,3278.95,3300.81,3243.32,3303.78,21145991400.0,2.3552591e+11,0.0036121170107
sh000002,2017-04-26,3280.65,3288.93,3279.07,3301.67,16963343300.0,1.9694179e+11,0.00199550326288
sh000002,2017-04-25,3271.2,3282.38,3264.4,3293.59,15317576900.0,1.7396426e+11,0.00160812423141
sh000002,2017-04-24,3313.45,3277.11,3257.88,3313.45,18599658200.0,1.9765231e+11,-0.0137504514265
sh000002,2017-04-21,3319.81,3322.8,3307.56,3330.82,16460679900.0,1.8401821e+11,0.000328144238961
sh000002,2017-04-20,3314.95,3321.71,3296.64,3328.08,19061582600.0,2.1992252e+11,0.000445752252103
sh000002,2017-04-19,3334.84,3320.23,3295.47,3339.88,21274663300.0,2.2549199e+11,-0.00814045192204
sh000002,2017-04-18,3367.13,3347.48,3347.24,3377.21,18845679100.0,2.1172361e+11,-0.00793067475935
sh000002,2017-04-17,3382.38,3374.24,3350.89,3382.38,21246010500.0,2.2703387e+11,-0.00737502610824
sh000002,2017-04-14,3430.8,3399.31,3391.77,3431.39,21415721000.0,2.2387134e+11,-0.00912374184183
sh000002,2017-04-13,3419.32,3430.61,3415.41,3436.02,20712548900.0,2.2313441e+11,0.000653371718922
sh000002,2017-04-12,3438.87,3428.37,3416.24,3440.03,26907438600.0,3.1129341e+11,-0.00461347285048
sh000002,2017-04-11,3420.36,3444.26,3397.55,3445.77,28084090700.0,3.2633081e+11,0.00600813741898
sh000002,2017-04-10,3440.55,3423.69,3419.1,3440.55,23235248500.0,2.7918632e+11,-0.00525022081726
sh000002,2017-04-07,3435.47,3441.76,3429.64,3450.76,23581065000.0,2.6652855e+11,0.0017142674199
sh000002,2017-04-06,3426.6,3435.87,3419.87,3441.82,24489649900.0,2.6208626e+11,0.00328796563696
sh000002,2017-04-05,3388.45,3424.61,3385.84,3424.97,24764573200.0,2.7276462e+11,0.0148014911132
sh000002,2017-03-31,3357.6,3374.66,3356.82,3378.56,19607041100.0,2.1380717e+11,0.0038283176522
sh000002,2017-03-30,3387.87,3361.79,3346.74,3392.99,24653081300.0,2.6531449e+11,-0.00959241091814
sh000002,2017-03-29,3406.42,3394.35,3385.87,3416.12,21557723200.0,2.4505476e+11,-0.00356671070013
sh000002,2017-03-28,3419.82,3406.5,3399.31,3419.82,16147223300.0,2.0328362e+11,-0.00429673798667
sh000002,2017-03-27,3423.21,3421.2,3416.11,3438.23,20140408800.0,2.4887093e+11,-0.000750634534446
sh000002,2017-03-24,3400.59,3423.77,3394.04,3429.83,21924592500.0,2.6675669e+11,0.00645242840597
sh000002,2017-03-23,3398.75,3401.82,3374.09,3415.81,19182673700.0,2.5741633e+11,0.0010917833737
sh000002,2017-03-22,3399.13,3398.11,3381.24,3409.17,18933445400.0,2.4426936e+11,-0.00502740624488
