index_code,date,open,close,low,high,volume,money,change
sh000001,2017-05-24,3047.57,3064.08,3022.3,3064.81,13981335300.0,1.526692e+11,0.000695635134473
sh000001,2017-05-23,3069.39,3061.95,3050.84,3084.24,17831059900.0,1.9507365e+11,-0.0044640534776
sh000001,2017-05-22,3087.17,3075.68,3063.15,3103.94,15368373000.0,1.7034098e+11,-0.00483720147672
sh000001,2017-05-19,3086.71,3090.63,3081.28,3095.48,12963523000.0,1.5016423e+11,0.00015856886743
sh000001,2017-05-18,3082.33,3090.14,3077.96,3103.44,14862003500.0,1.6814951e+11,-0.00460630580717
sh000001,2017-05-17,3107.8,3104.44,3101.3,3119.58,16867415800.0,1.9456059e+11,-0.00273694490132
sh000001,2017-05-16,3082.87,3112.96,3060.53,3113.51,17377556400.0,1.932921e+11,0.00735543956275
sh000001,2017-05-15,3085.93,3090.23,3085.93,3098.91,13566072800.0,1.5826961e+11,0.00217933458948
sh000001,2017-05-12,3054.11,3083.51,3051.87,3090.49,15968409900.0,1.7510725e+11,0.00718928629757
sh000001,2017-05-11,3036.79,3061.5,3016.53,3063.56,19134190100.0,1.9760407e+11,0.00285641284338
sh000001,2017-05-10,3078.17,3052.78,3051.59,3090.82,16079445200.0,1.8162415e+11,-0.0090081901491
sh000001,2017-05-09,3064.85,3080.53,3056.56,3084.21,13506667400.0,1.527959e+11,0.000623658079458
sh000001,2017-05-08,3090.07,3078.61,3067.69,3093.45,18052690400.0,1.9817169e+11,-0.00787292461586
sh000001,2017-05-05,3114.77,3103.04,3092.09,3117.61,17621364100.0,2.0027391e+11,-0.00777969987561
sh000001,2017-05-04,3127.11,3127.37,3111.39,3143.82,17796748500.0,2.0017085e+11,-0.00254517039565
sh000001,2017-05-03,3138.31,3135.35,3123.75,3148.29,16376392400.0,1.902366e+11,-0.00265927836855
sh000001,2017-05-02,3147.23,3143.71,3136.54,3154.78,15422296200.0,1.7638992e+11,-0.00347105551787
sh000001,2017-04-28,3144.02,3154.66,3136.58,3154.73,16288989900.0,1.8319577e+11,0.000783582207925
sh000001,2017-04-27,3131.35,3152.19,3097.33,3155.0,21179307300.0,2.3574832e+11,0.00361048760686
sh000001,2017-04-26,3132.92,3140.85,3131.42,3152.95,16987810700.0,1.9711287e+11,0.00200346459004
sh000001,2017-04-25,3123.89,3134.57,3117.45,3145.27,15341830700.0,1.7412925e+11,0.00161046546926
sh000001,2017-04-24,3164.25,3129.53,3111.21,3164.25,18627743400.0,1.9784525e+11,-0.0137465925027
sh000001,2017-04-21,3170.29,3173.15,3158.63,3180.79,16476174000.0,1.8413144e+11,0.000331011002175
sh000001,2017-04-20,3165.67,3172.1,3148.18,3178.18,19087398500.0,2.2009823e+11,0.000444698157184
sh000001,2017-04-19,3184.67,3170.69,3147.07,3189.44,21323807500.0,2.2580606e+11,-0.00813961854532
sh000001,2017-04-18,3215.4,3196.71,3196.49,3225.05,18866135300.0,2.1186677e+11,-0.00790150736926
sh000001,2017-04-17,3229.95,3222.17,3199.91,3229.95,21273718900.0,2.2721468e+11,-0.00736274941699
sh000001,2017-04-14,3276.14,3246.07,3238.9,3276.71,21450855800.0,2.2410668e+11,-0.00912404302861
sh000001,2017-04-13,3265.22,3275.96,3261.49,3281.14,20734687500.0,2.2328721e+11,0.000650614112523
sh000001,2017-04-12,3283.84,3273.83,3262.28,3284.93,26938179000.0,3.1150552e+11,-0.00460326485191
sh000001,2017-04-11,3266.22,3288.97,3244.4,3290.39,28128124800.0,3.2662241e+11,0.00598888477667
sh000001,2017-04-10,3285.46,3269.39,3265.01,3285.46,23269461600.0,2.794152e+11,-0.00524246794579
sh000001,2017-04-07,3280.62,3286.62,3275.05,3295.19,23610894200.0,2.6673832e+11,0.00171289241085
sh000001,2017-04-06,3272.19,3281.0,3265.76,3286.67,24528799900.0,2.6233559e+11,0.0032688032633
sh000001,2017-04-05,3235.66,3270.31,3233.24,3270.65,24832020200.0,2.7320116e+11,0.0148331580042
sh000001,2017-03-31,3206.25,3222.51,3205.54,3226.25,19644292200.0,2.1403616e+11,0.00382214413876
sh000001,2017-03-30,3235.14,3210.24,3195.85,3240.02,24713547900.0,2.6569487e+11,-0.00958563050125
sh000001,2017-03-29,3252.87,3241.31,3233.28,3262.1,21610557500.0,2.4537185e+11,-0.0035782904748
sh000001,2017-03-28,3265.63,3252.95,3246.09,3265.63,16171001300.0,2.0345248e+11,-0.00428839043025
sh000001,2017-03-27,3268.92,3266.96,3262.12,3283.24,20185267500.0,2.4918554e+11,-0.000761595987093
sh000001,2017-03-24,3247.35,3269.45,3241.12,3275.21,21977791400.0,2.6709416e+11,0.00643363962383
sh000001,2017-03-23,3245.81,3248.55,3221.93,3262.09,19302914400.0,2.5824669e+11,0.00102612457707
sh000001,2017-03-22,3246.22,3245.22,3229.13,3255.78,18973164900.0,2.4454546e+11,-0.00502512562814
sh000001,2017-03-21,3250.25,3261.61,3246.7,3262.22,16271930600.0,2.1912127e+11,0.00332224891642
sh000001,2017-03-20,3241.11,3250.81,3228.12,3251.13,17054843000.0,2.1395176e+11,0.00412670465953
sh000001,2017-03-17,3271.87,3237.45,3232.28,3274.19,20058322300.0,2.6218405e+11,-0.00963309207266
sh000001,2017-03-16,3247.16,3268.94,3247.16,3269.77,18941600200.0,2.4450834e+11,0.00838433443562
sh000001,2017-03-15,3235.4,3241.76,3227.74,3243.71,14405568200.0,1.8572725e+11,0.000750155124671
sh000001,2017-03-14,3235.25,3239.33,3231.52,3246.33,14694602200.0,1.9153513e+11,0.000713619316532
sh000001,2017-03-13,3209.45,3237.02,3193.16,3237.12,16367376000.0,2.0691974e+11,0.00755113982993
sh000001,2017-03-10,3213.73,3212.76,3208.45,3222.32,13667274300.0,1.7366317e+11,-0.00124038237351
sh000001,2017-03-09,3233.7,3216.75,3205.28,3233.88,16737110800.0,1.9921765e+11,-0.0073781266779
sh000001,2017-03-08,3240.53,3240.66,3230.61,3245.3,16073138800.0,1.9822578e+11,-0.00053972199691
sh000001,2017-03-07,3233.09,3242.41,3226.82,3242.66,16406423500.0,2.0993121e+11,0.00264079879525
sh000001,2017-03-06,3217.33,3233.87,3215.07,3234.66,15609215800.0,1.9376917e+11,0.00483483567462
sh000001,2017-03-03,3219.2,3218.31,3206.61,3221.16,15708236800.0,1.9270792e+11,-0.00362844927137
sh000001,2017-03-02,3250.52,3230.03,3228.66,3256.81,18121507600.0,2.2304396e+11,-0.00520491664434
sh000001,2017-03-01,3240.07,3246.93,3237.87,3259.98,19067755000.0,2.2594097e+11,0.00160408177115
sh000001,2017-02-28,3225.97,3241.73,3225.97,3242.68,15124431800.0,1.8601929e+11,0.0040481190339
sh000001,2017-02-27,3249.19,3228.66,3224.09,3251.65,18258107100.0,2.1139572e+11,-0.0076135032873
sh000001,2017-02-24,3246.86,3253.43,3233.53,3253.96,18640636200.0,2.1383904e+11,0.000630501510128
sh000001,2017-02-23,3258.83,3251.38,3236.35,3264.08,20917980000.0,2.3682258e+11,-0.00301727574343
sh000001,2017-02-22,3252.69,3261.22,3243.84,3261.38,20745377600.0,2.3481533e+11,0.00242520740288
sh000001,2017-02-21,3242.22,3253.33,3239.88,3254.34,21167306600.0,2.3355118e+11,0.00412659415548
sh000001,2017-02-20,3198.96,3239.96,3198.96,3241.46,23215209600.0,2.5027613e+11,0.0118298106231
sh000001,2017-02-17,3227.71,3202.08,3199.42,3238.4,22622817700.0,2.4857275e+11,-0.00852731900347
sh000001,2017-02-16,3210.36,3229.62,3207.79,3230.28,21695594200.0,2.2658761e+11,0.00517586422616
sh000001,2017-02-15,3215.46,3212.99,3206.56,3236.0,24150770600.0,2.5796524e+11,-0.00153514837178
sh000001,2017-02-14,3216.14,3217.93,3205.29,3219.4,18879808800.0,2.0425382e+11,0.000338841844792
sh000001,2017-02-13,3198.99,3216.84,3198.99,3219.41,22019150800.0,2.3615877e+11,0.00630024712985
sh000001,2017-02-10,3183.01,3196.7,3182.8,3205.05,23934891300.0,2.4577216e+11,0.00424732500204
sh000001,2017-02-09,3164.69,3183.18,3162.57,3186.84,19164032700.0,2.0972316e+11,0.00511528332986
sh000001,2017-02-08,3148.09,3166.98,3132.03,3167.45,14492018700.0,1.7085413e+11,0.00440520251563
sh000001,2017-02-07,3154.4,3153.09,3140.04,3159.54,12833744200.0,1.5255909e+11,-0.00123219025778
sh000001,2017-02-06,3143.09,3156.98,3135.39,3158.84,12719828300.0,1.5006769e+11,0.00535321336106
sh000001,2017-02-03,3160.08,3140.17,3136.01,3162.68,9222473600.0,1.0802366e+11,-0.00601423791692
