index_code,date,open,close,low,high,volume,money,change
sh000005,2017-05-24,3539.69,3559.58,3483.98,3560.23,731104700.0,10566000000.0,-0.00018257247425
sh000005,2017-05-23,3636.83,3560.23,3558.82,3644.67,816299900.0,12484540000.0,-0.023760035976
sh000005,2017-05-22,3729.46,3646.88,3641.28,3734.23,732756600.0,11495480000.0,-0.0247288967334
sh000005,2017-05-19,3741.53,3739.35,3724.58,3758.68,676600800.0,11254440000.0,-0.00370080250663
sh000005,2017-05-18,3774.88,3753.24,3748.73,3796.07,891038800.0,14563450000.0,-0.0157398131782
sh000005,2017-05-17,3817.21,3813.26,3806.47,3832.79,963838600.0,16254890000.0,-0.00329858751451
sh000005,2017-05-16,3773.1,3825.88,3732.18,3827.29,964910600.0,14973540000.0,0.00942174097732
sh000005,2017-05-15,3781.69,3790.17,3775.3,3804.6,739157800.0,12154540000.0,-0.00243458212043
sh000005,2017-05-12,3767.98,3799.42,3764.77,3816.02,904549200.0,14808470000.0,0.0044174679
sh000005,2017-05-11,3770.86,3782.71,3711.24,3792.81,1014242000.0,15591060000.0,-0.00600437254964
sh000005,2017-05-10,3819.42,3805.56,3804.67,3889.44,1047165500.0,17740410000.0,-0.00601786553832
sh000005,2017-05-09,3766.12,3828.6,3766.12,3836.52,736109200.0,12754740000.0,0.0130206197296
sh000005,2017-05-08,3803.92,3779.39,3778.38,3818.96,720872800.0,12169890000.0,-0.0122469781117
sh000005,2017-05-05,3854.47,3826.25,3825.02,3869.54,885173000.0,14438550000.0,-0.0107988066246
sh000005,2017-05-04,3878.7,3868.02,3846.54,3904.19,774201100.0,13214500000.0,-0.00570917400771
sh000005,2017-05-03,3873.46,3890.23,3867.49,3901.02,731977300.0,13794250000.0,0.00169944098691
sh000005,2017-05-02,3884.85,3883.63,3868.63,3888.74,654598700.0,11626750000.0,-0.00253755608692
sh000005,2017-04-28,3879.75,3893.51,3873.18,3895.67,632311300.0,11579760000.0,-0.000608334958982
sh000005,2017-04-27,3865.4,3895.88,3804.08,3900.15,925399700.0,16462240000.0,0.00380302593066
sh000005,2017-04-26,3863.71,3881.12,3857.78,3907.51,776178000.0,13397250000.0,0.00419934331896
sh000005,2017-04-25,3851.71,3864.89,3842.71,3888.77,630607500.0,10981310000.0,0.00528537651805
sh000005,2017-04-24,3885.36,3844.57,3797.87,3885.48,726045200.0,11498630000.0,-0.0122550593869
sh000005,2017-04-21,3898.51,3892.27,3881.82,3917.94,556955500.0,9364100000.0,-0.0012086282198
sh000005,2017-04-20,3918.15,3896.98,3857.09,3933.27,783109800.0,12852690000.0,-0.00749034100026
sh000005,2017-04-19,3898.49,3926.39,3869.46,3928.26,890598800.0,14751440000.0,0.00438704198258
sh000005,2017-04-18,3951.11,3909.24,3907.77,3970.76,728970300.0,12030670000.0,-0.0125837951433
sh000005,2017-04-17,3997.78,3959.06,3929.12,3997.78,888332700.0,14385390000.0,-0.0208223582514
sh000005,2017-04-14,4101.91,4043.25,4041.15,4107.52,816991600.0,13490600000.0,-0.0160852689598
sh000005,2017-04-13,4092.64,4109.35,4092.64,4124.69,746739100.0,13013630000.0,0.00103285904641
sh000005,2017-04-12,4129.19,4105.11,4098.19,4140.29,1006859000.0,16893430000.0,-0.00877949134003
sh000005,2017-04-11,4077.41,4141.47,4064.65,4144.78,1300975500.0,20948260000.0,0.0119657910812
sh000005,2017-04-10,4155.96,4092.5,4086.95,4155.96,1141248400.0,19971090000.0,-0.0206682667803
sh000005,2017-04-07,4186.74,4178.87,4177.44,4205.21,948452600.0,17046630000.0,-0.00297042459178
sh000005,2017-04-06,4177.88,4191.32,4169.64,4195.19,948734600.0,16566530000.0,0.00183572200285
sh000005,2017-04-05,4136.21,4183.64,4115.92,4184.52,1272733900.0,20881370000.0,0.00829310498574
sh000005,2017-03-31,4100.88,4149.23,4100.88,4178.5,1084127700.0,20106760000.0,0.0133419625849
sh000005,2017-03-30,4162.16,4094.6,4086.62,4170.46,1103736000.0,19789910000.0,-0.0207749906133
sh000005,2017-03-29,4285.27,4181.47,4181.21,4290.06,1158082400.0,21509220000.0,-0.0241541947785
sh000005,2017-03-28,4307.75,4284.97,4271.37,4311.55,921131800.0,18305140000.0,-0.00830392168208
sh000005,2017-03-27,4301.29,4320.85,4298.79,4338.34,1286754600.0,24099290000.0,0.00478340945241
sh000005,2017-03-24,4277.84,4300.28,4255.9,4306.44,1162648500.0,22808630000.0,0.00284275749809
sh000005,2017-03-23,4273.8,4288.09,4229.62,4309.16,1377698900.0,27938380000.0,0.00260700407301
sh000005,2017-03-22,4280.03,4276.94,4247.63,4289.36,1131640300.0,23242640000.0,-0.00659415190009
sh000005,2017-03-21,4297.19,4305.33,4282.11,4306.39,1066609900.0,21303570000.0,0.000360148520603
sh000005,2017-03-20,4273.5,4303.78,4266.07,4304.66,1262004900.0,22893540000.0,0.00525074159718
sh000005,2017-03-17,4375.12,4281.3,4280.31,4380.43,2013842000.0,35990050000.0,-0.0170946057634
sh000005,2017-03-16,4252.84,4355.76,4252.84,4361.09,1785299100.0,31516500000.0,0.0265295685557
sh000005,2017-03-15,4242.7,4243.19,4233.41,4253.09,867485000.0,18210540000.0,-0.00115110826538
sh000005,2017-03-14,4246.58,4248.08,4235.33,4277.2,873176000.0,17863310000.0,0.000529931721242
sh000005,2017-03-13,4211.99,4245.83,4175.14,4246.86,879120200.0,17644890000.0,0.00486833946313
sh000005,2017-03-10,4247.48,4225.26,4224.43,4264.96,974791100.0,18333760000.0,-0.0061696017161
sh000005,2017-03-09,4271.48,4251.49,4235.2,4272.62,1119076600.0,20915390000.0,-0.00771146426796
sh000005,2017-03-08,4302.59,4284.53,4266.1,4306.6,1074580100.0,20688050000.0,-0.00555649685387
sh000005,2017-03-07,4269.1,4308.47,4263.17,4309.54,1192797900.0,23798650000.0,0.0078740341676
sh000005,2017-03-06,4225.58,4274.81,4221.47,4275.24,1074811200.0,20641410000.0,0.0102757289079
sh000005,2017-03-03,4251.32,4231.33,4216.66,4251.37,1185352700.0,22373720000.0,-0.0109416709131
sh000005,2017-03-02,4254.23,4278.14,4252.1,4310.13,1790125400.0,32057900000.0,0.00692680837242
sh000005,2017-03-01,4257.58,4248.71,4244.39,4291.45,1454251400.0,27492740000.0,-0.00276025884468
sh000005,2017-02-28,4180.98,4260.47,4180.98,4261.03,1431303700.0,25358990000.0,0.01791183849
sh000005,2017-02-27,4214.26,4185.5,4184.6,4220.76,1166944900.0,21437500000.0,-0.00937724845685
sh000005,2017-02-24,4207.19,4225.12,4193.83,4228.52,1257044600.0,23963790000.0,0.00373926801572
sh000005,2017-02-23,4200.76,4209.38,4177.05,4215.73,1303411500.0,24172250000.0,0.000415911094844
sh000005,2017-02-22,4233.57,4207.63,4182.31,4233.85,1592082800.0,27994270000.0,-0.00865617276533
sh000005,2017-02-21,4233.97,4244.37,4222.04,4256.84,1942176500.0,31595400000.0,0.00427323125847
sh000005,2017-02-20,4121.86,4226.31,4111.27,4227.03,2023911900.0,32554630000.0,0.0211783524136
sh000005,2017-02-17,4187.94,4138.66,4134.19,4249.23,2109376300.0,33327900000.0,-0.0125169405791
sh000005,2017-02-16,4116.15,4191.12,4106.86,4192.23,1815350400.0,28903290000.0,0.0140035420155
sh000005,2017-02-15,4099.73,4133.24,4097.65,4189.48,1886098400.0,32303930000.0,0.0062984342779
sh000005,2017-02-14,4105.17,4107.37,4081.36,4121.86,1318565100.0,21412980000.0,0.00139700217474
sh000005,2017-02-13,4029.24,4101.64,4029.24,4127.35,1550967800.0,24293640000.0,0.0180141273647
sh000005,2017-02-10,4024.16,4029.06,4021.77,4054.88,1474485000.0,22268410000.0,0.000168802347346
