code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600001,2009-10-20,5.090000,5.120000,5.040000,5.090000,0.000000,39353272.000000,199736966.000000,14335763940.000000,14335763940.000000,0.013973,13.202095,2009-06-30,2009-08-12,125.990155,0.416340,3.378660,1.167093,5.089986
sh600001,2009-10-19,4.900000,5.110000,4.880000,5.090000,0.030364,55504604.000000,279278801.000000,14335763940.000000,14335763940.000000,0.019707,13.202095,2009-06-30,2009-08-12,125.990155,0.416340,3.378660,1.167093,5.089986
sh600001,2009-10-16,4.960000,4.990000,4.800000,4.940000,-0.004032,36409398.000000,177864370.000000,13913295450.000000,13913295450.000000,0.012927,12.813040,2009-06-30,2009-08-12,122.277326,0.404071,3.279094,1.132699,4.939988
sh600001,2009-10-15,4.950000,5.060000,4.890000,4.960000,0.012245,48744652.000000,242485064.000000,13969624580.000000,13969624580.000000,0.017307,12.864912,2009-06-30,2009-08-12,122.772344,0.405707,3.292369,1.137285,4.959987
sh600001,2009-10-14,4.900000,4.990000,4.850000,4.900000,0.000000,50259884.000000,247217529.000000,13800637190.000000,13800637190.000000,0.017845,12.709286,2009-06-30,2009-08-12,121.287183,0.400799,3.252541,1.123527,4.899987
sh600001,2009-10-13,4.760000,4.910000,4.730000,4.900000,0.022965,43238635.000000,209365253.000000,13800637190.000000,13800637190.000000,0.015352,12.709286,2009-06-30,2009-08-12,121.287183,0.400799,3.252541,1.123527,4.899987
sh600001,2009-10-12,4.890000,4.890000,4.720000,4.790000,-0.020450,44458452.000000,212222713.000000,13490826970.000000,13490826970.000000,0.015785,12.423970,2009-06-30,2009-08-12,118.564352,0.391801,3.179523,1.098305,4.789985
sh600001,2009-10-09,4.660000,4.940000,4.660000,4.890000,0.060738,31871315.000000,152541467.000000,13772472620.000000,13772472620.000000,0.011316,12.683344,2009-06-30,2009-08-12,121.039612,0.399981,3.245902,1.121234,4.889985
sh600001,2009-09-30,4.570000,4.640000,4.560000,4.610000,0.013187,19454125.000000,89486206.000000,12983864780.000000,12983864780.000000,0.006907,11.957094,2009-06-30,2009-08-12,114.108868,0.377078,3.060041,1.057032,4.609984
sh600001,2009-09-29,4.680000,4.720000,4.450000,4.550000,-0.029851,31425682.000000,143051756.000000,12814877390.000000,12814877390.000000,0.011158,11.801468,2009-06-30,2009-08-12,112.623699,0.372170,3.020214,1.043274,4.549983
sh600001,2009-09-28,4.900000,4.940000,4.650000,4.690000,-0.038934,30141083.000000,144294709.000000,13209181310.000000,13209181310.000000,0.010702,12.164594,2009-06-30,2009-08-12,116.089074,0.383622,3.113144,1.075375,4.689984
sh600001,2009-09-25,4.920000,4.950000,4.830000,4.880000,-0.006110,25917500.000000,126938746.000000,13744308060.000000,13744308060.000000,0.009202,12.657397,2009-06-30,2009-08-12,120.791989,0.399163,3.239262,1.118940,4.879981
sh600001,2009-09-24,4.950000,5.000000,4.710000,4.910000,-0.014056,37173081.000000,181168462.000000,13828801750.000000,13828801750.000000,0.013199,12.735209,2009-06-30,2009-08-12,121.534566,0.401617,3.259175,1.125819,4.909981
sh600001,2009-09-23,5.140000,5.180000,4.930000,4.980000,-0.031128,48799052.000000,244120216.000000,14025953710.000000,14025953710.000000,0.017326,12.916767,2009-06-30,2009-08-12,123.267210,0.407342,3.305639,1.141869,4.979979
sh600001,2009-09-22,5.460000,5.460000,5.010000,5.140000,-0.058608,110102596.000000,571255139.000000,14476586760.000000,14476586760.000000,0.039093,13.331758,2009-06-30,2009-08-12,127.227549,0.420429,3.411843,1.178555,5.139977
sh600001,2009-09-16,5.600000,5.600000,5.380000,5.460000,-0.028470,44796947.000000,245135552.000000,15377852870.000000,15377852870.000000,0.015905,14.161750,2009-06-30,2009-08-12,135.148322,0.446604,3.624253,1.251928,5.459975
sh600001,2009-09-15,5.550000,5.740000,5.480000,5.620000,0.012613,66156877.000000,370594135.000000,15828485920.000000,15828485920.000000,0.023489,14.576750,2009-06-30,2009-08-12,139.108748,0.459691,3.730460,1.288615,5.619976
sh600001,2009-09-14,5.490000,5.580000,5.460000,5.550000,0.010929,37393585.000000,206707972.000000,15631333960.000000,15631333960.000000,0.013277,14.395183,2009-06-30,2009-08-12,137.376024,0.453965,3.683993,1.272564,5.549974
sh600001,2009-09-11,5.410000,5.540000,5.300000,5.490000,0.007339,40846505.000000,222656523.000000,15462346560.000000,15462346560.000000,0.014503,14.239559,2009-06-30,2009-08-12,135.890872,0.449058,3.644166,1.258806,5.489974
sh600001,2009-09-10,5.550000,5.590000,5.430000,5.450000,-0.018018,34744618.000000,191022503.000000,15349688300.000000,15349688300.000000,0.012336,14.135816,2009-06-30,2009-08-12,134.900835,0.445786,3.617617,1.249635,5.449976
sh600001,2009-09-09,5.400000,5.580000,5.280000,5.550000,0.029685,44069139.000000,239890750.000000,15631333960.000000,15631333960.000000,0.015647,14.395189,2009-06-30,2009-08-12,137.376077,0.453966,3.683995,1.272564,5.549976
sh600001,2009-09-08,5.300000,5.400000,5.120000,5.390000,0.011257,34896719.000000,184918291.000000,15180700910.000000,15180700910.000000,0.012390,13.980187,2009-06-30,2009-08-12,133.415634,0.440878,3.577788,1.235877,5.389975
sh600001,2009-09-07,5.360000,5.480000,5.290000,5.330000,0.000000,18395498.000000,99083110.000000,15011713510.000000,15011713510.000000,0.006531,13.824564,2009-06-30,2009-08-12,131.930493,0.435970,3.537961,1.222120,5.329975
sh600001,2009-09-04,5.350000,5.430000,5.240000,5.330000,-0.009294,29546460.000000,157390527.000000,15011713510.000000,15011713510.000000,0.010491,13.824564,2009-06-30,2009-08-12,131.930493,0.435970,3.537961,1.222120,5.329975
sh600001,2009-09-03,4.970000,5.470000,4.960000,5.380000,0.082495,45670541.000000,240589628.000000,15152536340.000000,15152536340.000000,0.016216,13.954255,2009-06-30,2009-08-12,133.168158,0.440060,3.571152,1.233585,5.379977
sh600001,2009-09-02,4.900000,5.000000,4.850000,4.970000,0.014286,15124673.000000,74573440.000000,13997789150.000000,13997789150.000000,0.005370,12.890826,2009-06-30,2009-08-12,123.019651,0.406524,3.299001,1.139576,4.969978
sh600001,2009-09-01,4.890000,5.000000,4.820000,4.900000,0.000000,18986673.000000,93326526.000000,13800637190.000000,13800637190.000000,0.006741,12.709262,2009-06-30,2009-08-12,121.286946,0.400798,3.252535,1.123525,4.899977
sh600001,2009-08-31,5.300000,5.300000,4.850000,4.900000,-0.090909,32579972.000000,162326968.000000,13800637190.000000,13800637190.000000,0.011568,12.709262,2009-06-30,2009-08-12,121.286946,0.400798,3.252535,1.123525,4.899977
sh600001,2009-08-28,5.650000,5.700000,5.300000,5.390000,-0.049383,31604199.000000,171162823.000000,15180700910.000000,15180700910.000000,0.011221,13.980186,2009-06-30,2009-08-12,133.415627,0.440878,3.577788,1.235877,5.389974
sh600001,2009-08-27,5.670000,5.830000,5.580000,5.670000,-0.001761,23841290.000000,135752113.000000,15969308750.000000,15969308750.000000,0.008465,14.706434,2009-06-30,2009-08-12,140.346351,0.463781,3.763648,1.300079,5.669975
sh600001,2009-08-26,5.490000,5.790000,5.390000,5.680000,0.027125,19317519.000000,108881584.000000,15997473310.000000,15997473310.000000,0.006859,14.732378,2009-06-30,2009-08-12,140.593937,0.464599,3.770288,1.302373,5.679977
sh600001,2009-08-25,5.710000,5.730000,5.300000,5.530000,-0.046552,28983133.000000,158758966.000000,15575004830.000000,15575004830.000000,0.010291,14.343315,2009-06-30,2009-08-12,136.881039,0.452330,3.670719,1.267979,5.529976
sh600001,2009-08-24,5.790000,5.870000,5.600000,5.800000,0.001727,24092123.000000,138714561.000000,16335448100.000000,16335448100.000000,0.008554,15.043626,2009-06-30,2009-08-12,143.564242,0.474415,3.849942,1.329888,5.799977
sh600001,2009-08-21,5.650000,5.910000,5.550000,5.790000,0.030249,38281875.000000,220524313.000000,16307283530.000000,16307283530.000000,0.013592,15.017691,2009-06-30,2009-08-12,143.316734,0.473597,3.843305,1.327595,5.789978
sh600001,2009-08-20,5.400000,5.670000,5.360000,5.620000,0.038817,34144716.000000,189403856.000000,15828485920.000000,15828485920.000000,0.012123,14.576758,2009-06-30,2009-08-12,139.108831,0.459692,3.730462,1.288616,5.619979
sh600001,2009-08-19,5.880000,5.880000,5.330000,5.410000,-0.086149,37406736.000000,209503943.000000,15237030040.000000,15237030040.000000,0.013281,14.032075,2009-06-30,2009-08-12,133.910814,0.442515,3.591067,1.240465,5.409980
sh600001,2009-08-18,5.700000,6.090000,5.650000,5.920000,0.029565,42799628.000000,251178768.000000,16673422890.000000,16673422890.000000,0.015196,15.354883,2009-06-30,2009-08-12,146.534626,0.484231,3.929598,1.357403,5.919980
sh600001,2009-08-17,6.280000,6.280000,5.740000,5.750000,-0.098746,27021806.000000,162406886.000000,16194625270.000000,16194625270.000000,0.009594,14.913952,2009-06-30,2009-08-12,142.326736,0.470325,3.816756,1.318424,5.749982
sh600001,2009-08-14,6.680000,6.720000,6.260000,6.380000,-0.046338,29637787.000000,192364469.000000,17968992910.000000,17968992910.000000,0.010523,16.548001,2009-06-30,2009-08-12,157.920781,0.521857,4.234939,1.462878,6.379979
sh600001,2009-08-13,6.600000,6.770000,6.380000,6.690000,0.012103,25867019.000000,170160454.000000,18842094450.000000,18842094450.000000,0.009184,17.352061,2009-06-30,2009-08-12,165.594080,0.547213,4.440713,1.533958,6.689980
sh600001,2009-08-12,6.850000,6.860000,6.530000,6.610000,-0.035036,33994763.000000,228186011.000000,18616777920.000000,18616777920.000000,0.012070,17.144560,2009-06-30,2009-08-12,163.613861,0.540670,4.387610,1.515615,6.609979
sh600001,2009-08-11,6.860000,6.870000,6.710000,6.850000,0.002928,39564866.000000,269557987.000000,19292727500.000000,19292727500.000000,0.014048,17.767047,2009-03-31,2009-04-30,54.045887,0.534202,7.632099,1.573987,6.849975
sh600001,2009-08-10,6.830000,6.900000,6.640000,6.830000,0.004412,44220726.000000,299480441.000000,19236398370.000000,19236398370.000000,0.015701,17.715177,2009-03-31,2009-04-30,53.888102,0.532642,7.609817,1.569392,6.829977
sh600001,2009-08-07,7.130000,7.190000,6.730000,6.800000,-0.051604,46031573.000000,321078534.000000,19151904670.000000,19151904670.000000,0.016344,17.637361,2009-03-31,2009-04-30,53.651392,0.530302,7.576390,1.562499,6.799975
sh600001,2009-08-06,7.400000,7.420000,7.050000,7.170000,-0.044000,31304939.000000,225178499.000000,20193993600.000000,20193993600.000000,0.011115,18.597042,2009-03-31,2009-04-30,56.570665,0.559157,7.988636,1.647517,7.169974
sh600001,2009-08-05,7.710000,7.730000,7.390000,7.500000,-0.039693,40026066.000000,299394257.000000,21123424270.000000,21123424270.000000,0.014211,19.452973,2009-03-31,2009-04-30,59.174336,0.584892,8.356314,1.723344,7.499973
sh600001,2009-08-04,7.850000,8.030000,7.750000,7.810000,-0.003827,62647244.000000,494151792.000000,21996525800.000000,21996525800.000000,0.022243,20.257036,2009-03-31,2009-04-30,61.620227,0.609068,8.701711,1.794576,7.809975
sh600001,2009-08-03,7.450000,7.850000,7.420000,7.840000,0.052349,72201919.000000,558140036.000000,22081019500.000000,22081019500.000000,0.025636,20.334857,2009-03-31,2009-04-30,61.856954,0.611408,8.735140,1.801470,7.839978
sh600001,2009-07-31,7.330000,7.550000,7.120000,7.450000,0.024759,62132048.000000,455038969.000000,20982601440.000000,20982601440.000000,0.022060,19.323302,2009-03-31,2009-04-30,58.779886,0.580993,8.300611,1.711857,7.449979
sh600001,2009-07-30,7.100000,7.420000,7.050000,7.270000,0.019635,46578211.000000,337811389.000000,20475639260.000000,20475639260.000000,0.016538,18.856435,2009-03-31,2009-04-30,57.359716,0.566956,8.100062,1.670497,7.269982
sh600001,2009-07-29,7.520000,7.700000,6.830000,7.130000,-0.054377,97644439.000000,714587736.000000,20081335340.000000,20081335340.000000,0.034669,18.493319,2009-03-31,2009-04-30,56.255147,0.556038,7.944080,1.638328,7.129985
sh600001,2009-07-28,7.130000,7.550000,7.090000,7.540000,0.057504,74966154.000000,555281479.000000,21236082530.000000,21236082530.000000,0.026617,19.556757,2009-03-31,2009-04-30,59.490036,0.588013,8.400895,1.732538,7.539986
sh600001,2009-07-27,6.800000,7.140000,6.800000,7.130000,0.048529,55648072.000000,393537203.000000,20081335340.000000,20081335340.000000,0.019758,18.493317,2009-03-31,2009-04-30,56.255141,0.556038,7.944079,1.638328,7.129984
sh600001,2009-07-24,6.820000,6.900000,6.520000,6.800000,-0.001468,55836078.000000,373735067.000000,19151904670.000000,19151904670.000000,0.019825,17.637392,2009-03-31,2009-04-30,53.651488,0.530303,7.576404,1.562501,6.799987
sh600001,2009-07-23,7.010000,7.030000,6.750000,6.810000,-0.025751,48145791.000000,329169817.000000,19180069230.000000,19180069230.000000,0.017094,17.663322,2009-03-31,2009-04-30,53.730364,0.531083,7.587542,1.564798,6.809984
sh600001,2009-07-22,6.980000,7.100000,6.940000,6.990000,0.000000,35779001.000000,250616140.000000,19687031420.000000,19687031420.000000,0.012704,18.130192,2009-03-31,2009-04-30,55.150546,0.545120,7.788093,1.606159,6.989983
sh600001,2009-07-21,7.100000,7.250000,6.960000,6.990000,-0.014104,54816040.000000,389369315.000000,19687031420.000000,19687031420.000000,0.019463,18.130192,2009-03-31,2009-04-30,55.150546,0.545120,7.788093,1.606159,6.989983
sh600001,2009-07-20,6.800000,7.210000,6.800000,7.090000,0.045723,52230404.000000,369416908.000000,19968677070.000000,19968677070.000000,0.018545,18.389559,2009-03-31,2009-04-30,55.939517,0.552919,7.899508,1.629136,7.089980
sh600001,2009-07-17,6.540000,6.820000,6.510000,6.780000,0.036697,62394015.000000,418922267.000000,19095575540.000000,19095575540.000000,0.022153,17.585497,2009-03-31,2009-04-30,53.493627,0.528743,7.554111,1.557904,6.779979
sh600001,2009-07-16,6.600000,6.700000,6.500000,6.540000,-0.009091,41413014.000000,272594480.000000,18419625960.000000,18419625960.000000,0.014704,16.963005,2009-03-31,2009-04-30,51.600060,0.510026,7.286711,1.502757,6.539982
sh600001,2009-07-15,6.410000,6.790000,6.410000,6.600000,0.015385,119378999.000000,789735369.000000,18588613360.000000,18588613360.000000,0.042386,17.118631,2009-03-31,2009-04-30,52.073460,0.514706,7.353562,1.516544,6.599982
sh600001,2009-07-14,6.110000,6.520000,6.050000,6.500000,0.067323,90257591.000000,568330106.000000,18306967700.000000,18306967700.000000,0.032047,16.859251,2009-03-31,2009-04-30,51.284449,0.506907,7.242142,1.493566,6.499980
sh600001,2009-07-13,6.110000,6.230000,6.010000,6.090000,-0.008143,48299260.000000,295295066.000000,17152220510.000002,17152220510.000002,0.017149,15.795829,2009-03-31,2009-04-30,48.049605,0.474933,6.785333,1.399357,6.089984
sh600001,2009-07-10,6.200000,6.290000,6.120000,6.140000,-0.003247,62271899.000000,385389159.000000,17293043330.000000,17293043330.000000,0.022110,15.925510,2009-03-31,2009-04-30,48.444085,0.478832,6.841039,1.410845,6.139982
sh600001,2009-07-09,5.940000,6.320000,5.920000,6.160000,0.037037,117640884.000000,728082262.000000,17349372470.000000,17349372470.000000,0.041769,15.977389,2009-03-31,2009-04-30,48.601896,0.480392,6.863325,1.415441,6.159983
sh600001,2009-07-08,5.850000,6.050000,5.800000,5.940000,0.006780,55276829.000000,326795647.000000,16729752020.000000,16729752020.000000,0.019626,15.406768,2009-03-31,2009-04-30,46.866115,0.463235,6.618206,1.364890,5.939984
sh600001,2009-07-07,5.970000,6.120000,5.870000,5.900000,-0.005059,117656913.000000,704420432.000000,16617093760.000000,16617093760.000000,0.041775,15.303014,2009-03-31,2009-04-30,46.550503,0.460116,6.573637,1.355698,5.899982
sh600001,2009-07-06,5.550000,6.060000,5.510000,5.930000,0.068468,136210090.000000,794285341.000000,16701587450.000000,16701587450.000000,0.048362,15.380825,2009-03-31,2009-04-30,46.787199,0.462455,6.607062,1.362591,5.929982
sh600001,2009-07-03,5.570000,5.590000,5.500000,5.550000,-0.012456,61591661.000000,341473868.000000,15631333960.000000,15631333960.000000,0.021868,14.395214,2009-03-31,2009-04-30,43.789051,0.432821,6.183678,1.275276,5.549986
sh600001,2009-07-02,5.660000,5.760000,5.580000,5.620000,-0.005310,53818528.000000,303834238.000000,15828485920.000000,15828485920.000000,0.019109,14.576782,2009-03-31,2009-04-30,44.341367,0.438280,6.261673,1.291361,5.619988
sh600001,2009-07-01,5.550000,5.710000,5.500000,5.650000,0.014363,61336945.000000,345262982.000000,15912979610.000000,15912979610.000000,0.021778,14.654598,2009-03-31,2009-04-30,44.578076,0.440620,6.295100,1.298255,5.649990
sh600001,2009-06-30,5.790000,5.800000,5.500000,5.570000,-0.034662,72355809.000000,405740848.000000,15687663090.000000,15687663090.000000,0.025690,14.447095,2009-03-31,2009-04-30,43.946867,0.434381,6.205964,1.279872,5.569988
sh600001,2009-06-29,5.930000,5.930000,5.700000,5.770000,-0.006885,63797917.000000,368558548.000000,16250954400.000000,16250954400.000000,0.022652,14.965841,2009-03-31,2009-04-30,45.524850,0.449978,6.428799,1.325828,5.769987
sh600001,2009-06-25,5.840000,5.900000,5.680000,5.810000,-0.003431,80106611.000000,463480241.000000,16363612670.000000,16363612670.000000,0.028442,15.069595,2009-03-31,2009-04-30,45.840461,0.453097,6.473368,1.335019,5.809989
sh600001,2009-06-24,5.570000,6.000000,5.570000,5.830000,0.046679,147576932.000000,862998583.000000,16419941800.000000,16419941800.000000,0.052398,15.121477,2009-03-31,2009-04-30,45.998281,0.454657,6.495655,1.339616,5.829992
sh600001,2009-06-23,5.280000,5.670000,5.250000,5.570000,0.039179,113746005.000000,625792744.000000,15687663090.000000,15687663090.000000,0.040386,14.447100,2009-03-31,2009-04-30,43.946885,0.434381,6.205967,1.279873,5.569990
sh600001,2009-06-22,5.380000,5.460000,5.280000,5.360000,0.013233,74648975.000000,402615346.000000,15096207210.000000,15096207210.000000,0.026505,13.902418,2009-03-31,2009-04-30,42.290005,0.418004,5.971990,1.231619,5.359991
sh600001,2009-06-19,5.300000,5.430000,5.240000,5.290000,0.013410,67312511.000000,357669322.000000,14899055250.000000,14899055250.000000,0.023900,13.720850,2009-03-31,2009-04-30,41.737690,0.412545,5.893995,1.215534,5.289989
