code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600012,2017-05-24,12.290000,12.380000,12.150000,12.260000,-0.002441,2577400.000000,31542448.000000,14290256000.000000,20334558600.000000,0.002211,25.152114,2017-03-31,2017-04-28,20.907231,8.378460,11.439769,2.266299,12.260000
sh600012,2017-05-23,12.480000,12.660000,12.180000,12.290000,-0.015224,2897843.000000,35841247.000000,14325224000.000000,20384316900.000000,0.002486,25.213661,2017-03-31,2017-04-28,20.958390,8.398962,11.467762,2.271845,12.290000
sh600012,2017-05-22,12.980000,12.980000,12.400000,12.480000,-0.031056,3653775.000000,46147463.000000,14546688000.000000,20699452800.000000,0.003135,25.603457,2017-03-31,2017-04-28,21.282401,8.528808,11.645050,2.306967,12.480000
sh600012,2017-05-19,12.990000,13.030000,12.840000,12.880000,-0.009231,2854309.000000,36868716.000000,15012928000.000000,21362896800.000000,0.002449,26.424081,2017-03-31,2017-04-28,21.964529,8.802167,12.018289,2.380908,12.880000
sh600012,2017-05-18,12.890000,13.070000,12.750000,13.000000,0.002313,3845002.000000,49531093.000000,15152800000.000000,21561930000.000000,0.003299,26.670268,2017-03-31,2017-04-28,22.169168,8.884175,12.130260,2.403091,13.000000
sh600012,2017-05-17,12.930000,13.080000,12.810000,12.970000,0.007770,4180927.000000,54314030.000000,15117832000.000000,21512171700.000000,0.003587,26.608721,2017-03-31,2017-04-28,22.118008,8.863673,12.102267,2.397545,12.970000
sh600012,2017-05-16,12.780000,12.910000,12.580000,12.870000,0.010204,6129841.000000,77992065.000000,15001272000.000000,21346310700.000000,0.005259,26.403565,2017-03-31,2017-04-28,21.947476,8.795333,12.008958,2.379060,12.870000
sh600012,2017-05-15,12.690000,12.980000,12.690000,12.740000,0.003940,2022500.000000,25927425.000000,14849744000.000000,21130691400.000000,0.001735,26.136863,2017-03-31,2017-04-28,21.725784,8.706491,11.887655,2.355029,12.740000
sh600012,2017-05-12,12.690000,12.800000,12.500000,12.690000,-0.001574,1877301.000000,23782403.000000,14791464000.000000,21047760900.000000,0.001611,26.034285,2017-03-31,2017-04-28,21.640518,8.672322,11.841000,2.345786,12.690000
sh600012,2017-05-11,12.870000,13.110000,12.150000,12.710000,-0.012432,7670743.000000,96392235.000000,14814776000.000000,21080933100.000000,0.006581,26.075316,2017-03-31,2017-04-28,21.674625,8.685990,11.859662,2.349483,12.710000
sh600012,2017-05-10,13.030000,13.300000,12.850000,12.870000,-0.020548,3995841.000000,52283476.000000,15001272000.000000,21346310700.000000,0.003428,26.403565,2017-03-31,2017-04-28,21.947476,8.795333,12.008958,2.379060,12.870000
sh600012,2017-05-09,12.880000,13.270000,12.310000,13.140000,0.017816,6157761.000000,78838072.000000,15315984000.000000,21794135400.000000,0.005283,26.957486,2017-03-31,2017-04-28,22.407913,8.979851,12.260894,2.428970,13.140000
sh600012,2017-05-08,13.250000,13.350000,12.850000,12.910000,-0.031508,4355043.000000,57291247.000000,15047896000.000000,21412655100.000000,0.003736,26.485628,2017-03-31,2017-04-28,22.015689,8.822669,12.046282,2.386454,12.910000
sh600012,2017-05-05,13.500000,13.500000,13.310000,13.330000,-0.013323,3993321.000000,53449340.000000,15537448000.000000,22109271300.000000,0.003426,27.347283,2017-03-31,2017-04-28,22.731924,9.109696,12.438182,2.464092,13.330000
sh600012,2017-05-04,13.780000,13.820000,13.430000,13.510000,-0.018169,5489574.000000,74552335.000000,15747256000.000000,22407821100.000000,0.004710,27.716563,2017-03-31,2017-04-28,23.038881,9.232708,12.606140,2.497366,13.510000
sh600012,2017-05-03,13.850000,13.900000,13.680000,13.760000,-0.006498,3589376.000000,49422022.000000,16038656000.000000,22822473600.000000,0.003079,28.229453,2017-03-31,2017-04-28,23.465211,9.403557,12.839414,2.543579,13.760000
sh600012,2017-05-02,13.720000,14.060000,13.000000,13.850000,-0.022583,8482711.000000,116555872.000000,16143560000.000000,22971748500.000000,0.007278,28.414093,2017-03-31,2017-04-28,23.618690,9.465063,12.923393,2.560216,13.850000
sh600012,2017-04-28,14.080000,14.210000,13.980000,14.170000,0.008541,3524969.000000,49797457.000000,16516552000.000000,23502503700.000000,0.003024,29.070592,2017-03-31,2017-04-28,24.164393,9.683751,13.221984,2.619369,14.170000
sh600012,2017-04-27,14.000000,14.080000,13.810000,14.050000,0.003571,5796742.000000,80983034.000000,16376680000.000000,23303470500.000000,0.004973,28.824405,2016-12-31,2017-03-27,24.968900,9.601743,13.298628,2.685038,14.050000
sh600012,2017-04-26,13.770000,14.050000,13.650000,14.000000,0.015965,5164498.000000,72011216.000000,16318400000.000000,23220540000.000000,0.004431,28.721827,2016-12-31,2017-03-27,24.880043,9.567573,13.251301,2.675483,14.000000
sh600012,2017-04-25,13.920000,14.050000,13.700000,13.780000,-0.005772,3994000.000000,55121241.000000,16061968000.000000,22855645800.000000,0.003427,28.270484,2016-12-31,2017-03-27,24.489071,9.417225,13.043067,2.633440,13.780000
sh600012,2017-04-24,14.190000,14.190000,13.610000,13.860000,-0.016324,4973780.000000,68818098.000000,16155216000.000000,22988334600.000000,0.004267,28.434609,2016-12-31,2017-03-27,24.631242,9.471897,13.118788,2.648728,13.860000
sh600012,2017-04-21,13.750000,14.300000,13.720000,14.090000,0.024727,6089558.000000,85922603.000000,16423304000.000000,23369814900.000000,0.005224,28.906468,2016-12-31,2017-03-27,25.039986,9.629079,13.336488,2.692683,14.090000
sh600012,2017-04-20,13.600000,13.820000,13.490000,13.750000,0.011029,6022235.000000,81859853.000000,16027000000.000000,22805887500.000000,0.005167,28.208937,2016-12-31,2017-03-27,24.435756,9.396724,13.014671,2.627707,13.750000
sh600012,2017-04-19,14.050000,14.150000,13.280000,13.600000,-0.033404,10016550.000000,136016966.000000,15852160000.000000,22557096000.000000,0.008593,27.901204,2016-12-31,2017-03-27,24.169184,9.294214,12.872693,2.599041,13.600000
sh600012,2017-04-18,14.280000,14.310000,14.010000,14.070000,-0.014706,4653538.000000,65684386.000000,16399992000.000000,23336642700.000000,0.003992,28.865436,2016-12-31,2017-03-27,25.004443,9.615411,13.317558,2.688860,14.070000
sh600012,2017-04-17,14.110000,14.540000,14.110000,14.280000,0.006342,6577571.000000,94027978.000000,16644768000.000000,23684950800.000000,0.005643,29.296264,2016-12-31,2017-03-27,25.377644,9.758924,13.516327,2.728993,14.280000
sh600012,2017-04-14,14.260000,14.350000,14.100000,14.190000,-0.002811,8118569.000000,115393904.000000,16539864000.000000,23535675900.000000,0.006965,29.111623,2016-12-31,2017-03-27,25.217700,9.697419,13.431141,2.711793,14.190000
sh600012,2017-04-13,14.680000,14.680000,13.810000,14.230000,-0.049432,18276488.000000,258064912.000000,16586488000.000000,23602020300.000000,0.015680,29.193686,2016-12-31,2017-03-27,25.288786,9.724755,13.469001,2.719437,14.230000
sh600012,2017-04-12,16.580000,16.690000,14.970000,14.970000,-0.099820,18333207.000000,282922821.000000,17449032000.000000,24829391700.000000,0.015729,30.711840,2016-12-31,2017-03-27,26.603874,10.230469,14.169427,2.860856,14.970000
sh600012,2017-04-11,16.830000,17.100000,16.000000,16.630000,-0.014226,8560069.000000,141688077.000000,19383928000.000000,27582684300.000000,0.007344,34.117428,2016-12-31,2017-03-27,29.553936,11.364910,15.740653,3.178092,16.630000
sh600012,2017-04-10,16.990000,17.280000,16.000000,16.870000,-0.007063,7163102.000000,121737947.000000,19663672000.000000,27980750700.000000,0.006145,34.609802,2016-12-31,2017-03-27,29.980451,11.528926,15.967818,3.223957,16.870000
