交易日,合约,会员类别,总成交量,比上交易日增减,总持买单量,比上交易日增减,总持卖单量,比上一交易日增减
20160316,IF1603                        ,期货公司,35068,-2922,17790,-5374,17790,-5374
20160316,IF1603                        ,非期货公司,0,0,0,0,0,0
20160316,IF1604                        ,期货公司,20838,6414,17376,4751,17376,4751
20160316,IF1604                        ,非期货公司,0,0,0,0,0,0

交易日,合约,排名,成交量排名,,,持买单量排名,,,持卖单量排名,,
,,,会员简称,成交量,比上一交易日增减,会员简称,持买单量,比上一交易日增减,会员简称,持卖单量,比上一交易日增减
20160316,IF1603                        ,1,国泰君安    ,2692,16,国投中谷    ,2273,-100,中信期货    ,1376,-398
20160316,IF1603                        ,2,中信期货    ,2303,-440,广发期货    ,1473,-321,海通期货    ,1241,-156
20160316,IF1603                        ,3,海通期货    ,1991,-274,中信期货    ,1369,-537,国泰君安    ,1215,-707
20160316,IF1603                        ,4,银河期货    ,1750,317,海通期货    ,1329,-201,南华期货    ,1196,-183
20160316,IF1603                        ,5,华泰期货    ,1727,-251,国泰君安    ,1154,-495,上海东证    ,800,-47
20160316,IF1603                        ,6,兴证期货    ,1556,-268,鲁证期货    ,748,-92,广发期货    ,782,-284
20160316,IF1603                        ,7,广发期货    ,1455,180,中金期货    ,706,-560,光大期货    ,770,-255
20160316,IF1603                        ,8,光大期货    ,1062,-351,华泰期货    ,633,-248,华泰期货    ,768,-223
20160316,IF1603                        ,9,上海东证    ,976,-188,兴证期货    ,555,-226,方正中期    ,737,-99
20160316,IF1603                        ,10,招商期货    ,890,6,永安期货    ,501,-81,五矿经易    ,637,-241
20160316,IF1603                        ,11,永安期货    ,848,-15,银河期货    ,501,-513,鲁证期货    ,622,-33
20160316,IF1603                        ,12,申银万国    ,804,-233,招商期货    ,421,0,银河期货    ,524,-161
20160316,IF1603                        ,13,鲁证期货    ,699,185,上海东证    ,309,-99,兴证期货    ,487,-172
20160316,IF1603                        ,14,南华期货    ,677,-267,光大期货    ,304,-147,招商期货    ,394,-252
20160316,IF1603                        ,15,五矿经易    ,666,-59,申银万国    ,278,-76,永安期货    ,374,-183
20160316,IF1603                        ,16,中金期货    ,603,-218,南华期货    ,223,-56,申银万国    ,336,-38
20160316,IF1603                        ,17,方正中期    ,594,-143,方正中期    ,204,-43,国投中谷    ,290,-255
20160316,IF1603                        ,18,国投中谷    ,581,105,五矿经易    ,182,-39,西部期货    ,272,-70
20160316,IF1603                        ,19,中信建投    ,553,-20,中信建投    ,177,-31,中信建投    ,237,-100
20160316,IF1603                        ,20,浙商期货    ,486,-45,浙商期货    ,171,-52,国信期货    ,218,-114
20160316,IF1604                        ,1,国泰君安    ,1716,728,国泰君安    ,2351,494,华泰期货    ,1652,227
20160316,IF1604                        ,2,光大期货    ,1401,294,中金期货    ,1773,564,国泰君安    ,1465,836
20160316,IF1604                        ,3,中信期货    ,1105,581,银河期货    ,1081,539,光大期货    ,1202,197
20160316,IF1604                        ,4,海通期货    ,1101,135,中信期货    ,1073,450,中信期货    ,952,225
20160316,IF1604                        ,5,南华期货    ,973,274,永安期货    ,1010,436,南华期货    ,845,-10
20160316,IF1604                        ,6,银河期货    ,969,585,海通期货    ,824,154,东兴期货    ,773,404
20160316,IF1604                        ,7,中金期货    ,864,58,国投中谷    ,724,136,招商期货    ,765,144
20160316,IF1604                        ,8,华泰期货    ,795,51,华泰期货    ,576,146,广发期货    ,714,261
20160316,IF1604                        ,9,永安期货    ,792,273,光大期货    ,547,150,海通期货    ,590,-57
20160316,IF1604                        ,10,广发期货    ,601,196,兴证期货    ,541,192,中信建投    ,579,113
20160316,IF1604                        ,11,国投中谷    ,524,132,申银万国    ,527,74,兴证期货    ,548,129
20160316,IF1604                        ,12,五矿经易    ,522,328,五矿经易    ,464,-23,五矿经易    ,499,411
20160316,IF1604                        ,13,招商期货    ,484,46,广发期货    ,455,56,国信期货    ,430,154
20160316,IF1604                        ,14,兴证期货    ,449,120,南华期货    ,332,151,银河期货    ,401,136
20160316,IF1604                        ,15,东兴期货    ,446,71,鲁证期货    ,316,104,国投中谷    ,391,228
20160316,IF1604                        ,16,方正中期    ,441,146,宏源期货    ,266,82,国金期货    ,380,26
20160316,IF1604                        ,17,国信期货    ,372,142,方正中期    ,263,91,上海东证    ,352,54
20160316,IF1604                        ,18,上海东证    ,350,116,中大期货    ,253,18,永安期货    ,331,38
20160316,IF1604                        ,19,中信建投    ,345,106,中信建投    ,229,74,平安期货    ,325,70
20160316,IF1604                        ,20,申银万国    ,344,7,招商期货    ,226,-86,鲁证期货    ,296,52
